job_id,node,rank,n_gpus,gpu_name,seq_range,fasta_file,seq_len,phase,cache_warm,num_samples,batch_size,wall_time_s,peak_vram_mb,status
2631560,"t[0007,0017-0019]",1,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000169671_00821.fasta,59,sample,True,100,10,27.26,0.0,ok
2631560,"t[0007,0017-0019]",1,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000169671_00821.fasta,59,sample,True,100,20,25.83,0.0,ok
2631560,"t[0007,0017-0019]",1,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000169671_00821.fasta,59,sample,True,100,50,28.22,0.0,ok
2631560,"t[0007,0017-0019]",1,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000282091_01386.fasta,95,warmup,False,1,10,10.1,0.0,ok
2631560,"t[0007,0017-0019]",1,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000282091_01386.fasta,95,sample,True,100,10,35.78,0.0,ok
2631560,"t[0007,0017-0019]",1,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000282091_01386.fasta,95,sample,True,100,20,37.09,0.0,ok
2631560,"t[0007,0017-0019]",1,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000282091_01386.fasta,95,sample,True,100,50,35.15,0.0,ok
2631560,"t[0007,0017-0019]",1,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000011613_01699.fasta,299,warmup,False,1,10,14.02,0.0,ok
2631560,"t[0007,0017-0019]",1,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000011613_01699.fasta,299,sample,True,100,10,237.72,0.0,ok
2631560,"t[0007,0017-0019]",1,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000011613_01699.fasta,299,sample,True,100,20,168.66,0.0,ok
2631560,"t[0007,0017-0019]",1,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000011613_01699.fasta,299,sample,True,100,50,97.26,0.0,ok
2631560,"t[0007,0017-0019]",1,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000150964_01360.fasta,458,warmup,False,1,10,3.18,0.0,ERROR: range() arg 3 must not be zero
2631560,"t[0007,0017-0019]",1,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000262500_00686.fasta,314,warmup,False,1,10,5.49,0.0,ERROR: Invalid suffix '_unphysical.xtc'
2631560,"t[0007,0017-0019]",1,1,NVIDIA A100-SXM4-40GB,501-1000aa,MGYG000006583_00129.fasta,734,warmup,False,1,10,3.14,0.0,ERROR: range() arg 3 must not be zero
2631560,"t[0007,0017-0019]",1,1,NVIDIA A100-SXM4-40GB,501-1000aa,MGYG000136598_00537.fasta,938,warmup,False,1,10,2.82,0.0,ERROR: range() arg 3 must not be zero
2631560,"t[0007,0017-0019]",1,1,NVIDIA A100-SXM4-40GB,501-1000aa,MGYG000260866_01519.fasta,850,warmup,False,1,10,2.93,0.0,ERROR: range() arg 3 must not be zero
2631560,"t[0007,0017-0019]",10,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000002734_00133.fasta,68,warmup,False,1,10,9.04,0.0,ok
2631560,"t[0007,0017-0019]",10,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000002734_00133.fasta,68,sample,True,100,10,26.12,0.0,ok
2631560,"t[0007,0017-0019]",10,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000002734_00133.fasta,68,sample,True,100,20,24.8,0.0,ok
2631560,"t[0007,0017-0019]",10,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000002734_00133.fasta,68,sample,True,100,50,25.07,0.0,ok
2631560,"t[0007,0017-0019]",10,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000078498_00408.fasta,67,warmup,False,1,10,8.6,0.0,ok
2631560,"t[0007,0017-0019]",10,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000078498_00408.fasta,67,sample,True,100,10,25.94,0.0,ok
2631560,"t[0007,0017-0019]",10,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000078498_00408.fasta,67,sample,True,100,20,24.92,0.0,ok
2631560,"t[0007,0017-0019]",10,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000078498_00408.fasta,67,sample,True,100,50,25.57,0.0,ok
2631560,"t[0007,0017-0019]",10,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000206670_00418.fasta,60,warmup,False,1,10,8.69,0.0,ok
2631560,"t[0007,0017-0019]",10,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000206670_00418.fasta,60,sample,True,100,10,26.22,0.0,ok
2631560,"t[0007,0017-0019]",10,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000206670_00418.fasta,60,sample,True,100,20,26.16,0.0,ok
2631560,"t[0007,0017-0019]",10,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000206670_00418.fasta,60,sample,True,100,50,27.24,0.0,ok
2631560,"t[0007,0017-0019]",10,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000001639_00019.fasta,388,warmup,False,1,10,8.46,0.0,ERROR: range() arg 3 must not be zero
2631560,"t[0007,0017-0019]",10,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000031672_00084.fasta,243,warmup,False,1,10,9.96,0.0,ok
2631560,"t[0007,0017-0019]",10,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000031672_00084.fasta,243,sample,True,100,10,74.91,0.0,ok
2631560,"t[0007,0017-0019]",10,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000031672_00084.fasta,243,sample,True,100,20,71.2,0.0,ok
2631560,"t[0007,0017-0019]",10,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000031672_00084.fasta,243,sample,True,100,50,71.45,0.0,ok
2631560,"t[0007,0017-0019]",10,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000176001_00991.fasta,136,warmup,False,1,10,9.53,0.0,ok
2631560,"t[0007,0017-0019]",10,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000176001_00991.fasta,136,sample,True,100,10,33.81,0.0,ok
2631560,"t[0007,0017-0019]",10,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000176001_00991.fasta,136,sample,True,100,20,27.97,0.0,ok
2631560,"t[0007,0017-0019]",10,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000176001_00991.fasta,136,sample,True,100,50,25.27,0.0,ok
2631560,"t[0007,0017-0019]",10,1,NVIDIA A100-SXM4-40GB,501-1000aa,MGYG000001250_01095.fasta,778,warmup,False,1,10,3.16,0.0,ERROR: range() arg 3 must not be zero
2631560,"t[0007,0017-0019]",10,1,NVIDIA A100-SXM4-40GB,501-1000aa,MGYG000038105_00446.fasta,559,warmup,False,1,10,2.91,0.0,ERROR: range() arg 3 must not be zero
2631560,"t[0007,0017-0019]",10,1,NVIDIA A100-SXM4-40GB,501-1000aa,MGYG000155535_03812.fasta,528,warmup,False,1,10,3.22,0.0,ERROR: range() arg 3 must not be zero
2631560,"t[0007,0017-0019]",10,1,NVIDIA A100-SXM4-40GB,501-1000aa,MGYG000285861_01081.fasta,816,warmup,False,1,10,3.06,0.0,ERROR: range() arg 3 must not be zero
2631560,"t[0007,0017-0019]",11,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000003606_00776.fasta,77,warmup,False,1,10,8.94,0.0,ok
2631560,"t[0007,0017-0019]",11,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000003606_00776.fasta,77,sample,True,100,10,35.31,0.0,ok
2631560,"t[0007,0017-0019]",11,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000003606_00776.fasta,77,sample,True,100,20,35.11,0.0,ok
2631560,"t[0007,0017-0019]",11,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000003606_00776.fasta,77,sample,True,100,50,34.91,0.0,ok
2631560,"t[0007,0017-0019]",11,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000091158_03181.fasta,87,warmup,False,1,10,8.64,0.0,ok
2631560,"t[0007,0017-0019]",11,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000091158_03181.fasta,87,sample,True,100,10,36.09,0.0,ok
2631560,"t[0007,0017-0019]",11,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000091158_03181.fasta,87,sample,True,100,20,32.99,0.0,ok
2631560,"t[0007,0017-0019]",11,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000091158_03181.fasta,87,sample,True,100,50,37.33,0.0,ok
2631560,"t[0007,0017-0019]",11,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000207868_01254.fasta,83,warmup,False,1,10,9.07,0.0,ERROR: Invalid suffix '_unphysical.xtc'
2631560,"t[0007,0017-0019]",11,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000001794_00139.fasta,265,warmup,False,1,10,10.38,0.0,ERROR: Invalid suffix '_unphysical.xtc'
2631560,"t[0007,0017-0019]",11,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000051568_00964.fasta,220,warmup,False,1,10,10.83,0.0,ok
2631560,"t[0007,0017-0019]",11,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000051568_00964.fasta,220,sample,True,100,10,70.09,0.0,ok
2631560,"t[0007,0017-0019]",11,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000051568_00964.fasta,220,sample,True,100,20,69.82,0.0,ok
2631560,"t[0007,0017-0019]",11,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000051568_00964.fasta,220,sample,True,100,50,70.51,0.0,ok
2631560,"t[0007,0017-0019]",11,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000182131_01094.fasta,370,warmup,False,1,10,8.11,0.0,ERROR: range() arg 3 must not be zero
2631560,"t[0007,0017-0019]",11,1,NVIDIA A100-SXM4-40GB,501-1000aa,MGYG000001451_04612.fasta,814,warmup,False,1,10,7.85,0.0,ERROR: range() arg 3 must not be zero
2631560,"t[0007,0017-0019]",11,1,NVIDIA A100-SXM4-40GB,501-1000aa,MGYG000040454_00086.fasta,850,warmup,False,1,10,7.38,0.0,ERROR: range() arg 3 must not be zero
2631560,"t[0007,0017-0019]",11,1,NVIDIA A100-SXM4-40GB,501-1000aa,MGYG000158210_00938.fasta,594,warmup,False,1,10,8.1,0.0,ERROR: range() arg 3 must not be zero
2631560,"t[0007,0017-0019]",11,1,NVIDIA A100-SXM4-40GB,501-1000aa,MGYG000286361_02817.fasta,596,warmup,False,1,10,7.1,0.0,ERROR: range() arg 3 must not be zero
2631560,"t[0007,0017-0019]",12,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000003710_00836.fasta,66,warmup,False,1,10,8.64,0.0,ERROR: Invalid suffix '_unphysical.xtc'
2631560,"t[0007,0017-0019]",12,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000091939_01853.fasta,78,warmup,False,1,10,7.83,0.0,ERROR: Invalid suffix '_unphysical.xtc'
2631560,"t[0007,0017-0019]",12,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000209767_02408.fasta,52,warmup,False,1,10,9.06,0.0,ok
2631560,"t[0007,0017-0019]",12,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000209767_02408.fasta,52,sample,True,100,10,27.17,0.0,ok
2631560,"t[0007,0017-0019]",12,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000209767_02408.fasta,52,sample,True,100,20,26.64,0.0,ok
2631560,"t[0007,0017-0019]",12,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000209767_02408.fasta,52,sample,True,100,50,25.74,0.0,ok
2631560,"t[0007,0017-0019]",12,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000002128_00884.fasta,288,warmup,False,1,10,10.49,0.0,ok
2631560,"t[0007,0017-0019]",12,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000002128_00884.fasta,288,sample,True,100,10,72.81,0.0,ok
2631560,"t[0007,0017-0019]",12,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000002128_00884.fasta,288,sample,True,100,20,66.96,0.0,ok
2631560,"t[0007,0017-0019]",12,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000002128_00884.fasta,288,sample,True,100,50,69.78,0.0,ok
2631560,"t[0007,0017-0019]",12,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000061745_01095.fasta,147,warmup,False,1,10,9.44,0.0,ok
2631560,"t[0007,0017-0019]",12,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000061745_01095.fasta,147,sample,True,100,10,43.22,0.0,ok
2631560,"t[0007,0017-0019]",12,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000061745_01095.fasta,147,sample,True,100,20,46.54,0.0,ok
2631560,"t[0007,0017-0019]",12,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000061745_01095.fasta,147,sample,True,100,50,46.9,0.0,ok
2631560,"t[0007,0017-0019]",12,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000183640_01366.fasta,270,warmup,False,1,10,10.63,0.0,ERROR: Invalid suffix '_unphysical.xtc'
2631560,"t[0007,0017-0019]",12,1,NVIDIA A100-SXM4-40GB,501-1000aa,MGYG000001479_01649.fasta,668,warmup,False,1,10,7.82,0.0,ERROR: range() arg 3 must not be zero
2631560,"t[0007,0017-0019]",12,1,NVIDIA A100-SXM4-40GB,501-1000aa,MGYG000043169_00815.fasta,814,warmup,False,1,10,7.63,0.0,ERROR: range() arg 3 must not be zero
2631560,"t[0007,0017-0019]",12,1,NVIDIA A100-SXM4-40GB,501-1000aa,MGYG000163152_01499.fasta,986,warmup,False,1,10,7.67,0.0,ERROR: range() arg 3 must not be zero
2631560,"t[0007,0017-0019]",13,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000003716_01158.fasta,82,warmup,False,1,10,9.21,0.0,ok
2631560,"t[0007,0017-0019]",13,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000003716_01158.fasta,82,sample,True,100,10,35.56,0.0,ok
2631560,"t[0007,0017-0019]",13,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000003716_01158.fasta,82,sample,True,100,20,35.74,0.0,ok
2631560,"t[0007,0017-0019]",13,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000003716_01158.fasta,82,sample,True,100,50,35.31,0.0,ok
2631560,"t[0007,0017-0019]",13,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000093880_00063.fasta,96,warmup,False,1,10,8.65,0.0,ok
2631560,"t[0007,0017-0019]",13,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000093880_00063.fasta,96,sample,True,100,10,36.12,0.0,ok
2631560,"t[0007,0017-0019]",13,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000093880_00063.fasta,96,sample,True,100,20,35.64,0.0,ok
2631560,"t[0007,0017-0019]",13,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000093880_00063.fasta,96,sample,True,100,50,36.34,0.0,ok
2631560,"t[0007,0017-0019]",13,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000211706_00971.fasta,59,warmup,False,1,10,8.2,0.0,ok
2631560,"t[0007,0017-0019]",13,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000211706_00971.fasta,59,sample,True,100,10,26.04,0.0,ok
2631560,"t[0007,0017-0019]",13,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000211706_00971.fasta,59,sample,True,100,20,26.42,0.0,ok
2631560,"t[0007,0017-0019]",13,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000211706_00971.fasta,59,sample,True,100,50,25.66,0.0,ok
2631560,"t[0007,0017-0019]",13,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000002150_00580.fasta,400,warmup,False,1,10,8.13,0.0,ERROR: range() arg 3 must not be zero
2631560,"t[0007,0017-0019]",13,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000065599_00399.fasta,102,warmup,False,1,10,9.31,0.0,ok
2631560,"t[0007,0017-0019]",13,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000065599_00399.fasta,102,sample,True,100,10,45.13,0.0,ok
2631560,"t[0007,0017-0019]",13,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000065599_00399.fasta,102,sample,True,100,20,46.24,0.0,ok
2631560,"t[0007,0017-0019]",13,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000065599_00399.fasta,102,sample,True,100,50,41.95,0.0,ok
2631560,"t[0007,0017-0019]",13,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000186832_02870.fasta,187,warmup,False,1,10,9.76,0.0,ok
2631560,"t[0007,0017-0019]",13,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000186832_02870.fasta,187,sample,True,100,10,41.12,0.0,ok
2631560,"t[0007,0017-0019]",13,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000186832_02870.fasta,187,sample,True,100,20,29.72,0.0,ok
2631560,"t[0007,0017-0019]",13,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000186832_02870.fasta,187,sample,True,100,50,28.46,0.0,ok
2631560,"t[0007,0017-0019]",13,1,NVIDIA A100-SXM4-40GB,501-1000aa,MGYG000001482_02906.fasta,646,warmup,False,1,10,4.96,0.0,ERROR: range() arg 3 must not be zero
2631560,"t[0007,0017-0019]",13,1,NVIDIA A100-SXM4-40GB,501-1000aa,MGYG000043979_00749.fasta,501,warmup,False,1,10,4.47,0.0,ERROR: range() arg 3 must not be zero
2631560,"t[0007,0017-0019]",13,1,NVIDIA A100-SXM4-40GB,501-1000aa,MGYG000166064_01432.fasta,556,warmup,False,1,10,3.96,0.0,ERROR: range() arg 3 must not be zero
2631560,"t[0007,0017-0019]",14,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000003767_00521.fasta,86,warmup,False,1,10,9.1,0.0,ok
2631560,"t[0007,0017-0019]",14,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000003767_00521.fasta,86,sample,True,100,10,35.07,0.0,ok
2631560,"t[0007,0017-0019]",14,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000003767_00521.fasta,86,sample,True,100,20,34.9,0.0,ok
2631560,"t[0007,0017-0019]",14,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000003767_00521.fasta,86,sample,True,100,50,34.34,0.0,ok
2631560,"t[0007,0017-0019]",14,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000094151_00303.fasta,51,warmup,False,1,10,7.68,0.0,ERROR: Invalid suffix '_unphysical.xtc'
2631560,"t[0007,0017-0019]",14,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000217545_01487.fasta,99,warmup,False,1,10,8.69,0.0,ok
2631560,"t[0007,0017-0019]",14,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000217545_01487.fasta,99,sample,True,100,10,43.81,0.0,ok
2631560,"t[0007,0017-0019]",14,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000217545_01487.fasta,99,sample,True,100,20,43.75,0.0,ok
2631560,"t[0007,0017-0019]",14,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000217545_01487.fasta,99,sample,True,100,50,43.88,0.0,ok
2631560,"t[0007,0017-0019]",14,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000002537_02080.fasta,423,warmup,False,1,10,8.47,0.0,ERROR: range() arg 3 must not be zero
2631560,"t[0007,0017-0019]",14,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000075426_00526.fasta,247,warmup,False,1,10,10.21,0.0,ok
2631560,"t[0007,0017-0019]",14,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000075426_00526.fasta,247,sample,True,100,10,72.61,0.0,ok
2631560,"t[0007,0017-0019]",14,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000075426_00526.fasta,247,sample,True,100,20,71.38,0.0,ok
2631560,"t[0007,0017-0019]",14,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000075426_00526.fasta,247,sample,True,100,50,74.11,0.0,ok
2631560,"t[0007,0017-0019]",14,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000189718_01902.fasta,202,warmup,False,1,10,8.32,0.0,ok
2631560,"t[0007,0017-0019]",14,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000189718_01902.fasta,202,sample,True,100,10,33.06,0.0,ok
2631560,"t[0007,0017-0019]",14,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000189718_01902.fasta,202,sample,True,100,20,28.68,0.0,ok
2631560,"t[0007,0017-0019]",14,1,NVIDIA A100-SXM4-40GB,101-500aa,MGYG000189718_01902.fasta,202,sample,True,100,50,25.89,0.0,ok
2631560,"t[0007,0017-0019]",14,1,NVIDIA A100-SXM4-40GB,501-1000aa,MGYG000001853_00498.fasta,545,warmup,False,1,10,3.04,0.0,ERROR: range() arg 3 must not be zero
2631560,"t[0007,0017-0019]",14,1,NVIDIA A100-SXM4-40GB,501-1000aa,MGYG000046849_01557.fasta,935,warmup,False,1,10,3.13,0.0,ERROR: range() arg 3 must not be zero
2631560,"t[0007,0017-0019]",14,1,NVIDIA A100-SXM4-40GB,501-1000aa,MGYG000166563_00664.fasta,726,warmup,False,1,10,3.11,0.0,ERROR: range() arg 3 must not be zero
2631560,"t[0007,0017-0019]",15,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000003970_03050.fasta,60,warmup,False,1,10,9.0,0.0,ok
2631560,"t[0007,0017-0019]",15,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000003970_03050.fasta,60,sample,True,100,10,26.25,0.0,ok
2631560,"t[0007,0017-0019]",15,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000003970_03050.fasta,60,sample,True,100,20,25.53,0.0,ok
2631560,"t[0007,0017-0019]",15,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000003970_03050.fasta,60,sample,True,100,50,25.03,0.0,ok
2631560,"t[0007,0017-0019]",15,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000104334_03113.fasta,64,warmup,False,1,10,8.17,0.0,ok
2631560,"t[0007,0017-0019]",15,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000104334_03113.fasta,64,sample,True,100,10,24.74,0.0,ok
