job_id,node,rank,n_gpus,gpu_name,seq_range,fasta_file,seq_len,phase,cache_warm,num_samples,batch_size,wall_time_s,peak_vram_mb,status
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000002420_00762.fasta,97,sample,True,100,10,42.63,781.2,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000002420_00762.fasta,97,sample,True,100,20,40.75,1487.0,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000002420_00762.fasta,97,sample,True,100,50,35.87,3524.0,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000002467_02821.fasta,63,warmup,False,1,10,12.28,198.5,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000002467_02821.fasta,63,sample,True,100,10,20.78,867.4,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000002467_02821.fasta,63,sample,True,100,20,19.19,1568.0,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000002467_02821.fasta,63,sample,True,100,50,18.36,2951.9,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000002660_01376.fasta,57,warmup,False,1,10,12.84,224.2,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000002660_01376.fasta,57,sample,True,100,10,18.56,891.7,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000002660_01376.fasta,57,sample,True,100,20,16.9,1605.7,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000002660_01376.fasta,57,sample,True,100,50,15.91,2505.5,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000002734_00133.fasta,68,warmup,False,1,10,13.57,168.9,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000002734_00133.fasta,68,sample,True,100,10,24.08,816.8,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000002734_00133.fasta,68,sample,True,100,20,22.52,1529.2,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000002734_00133.fasta,68,sample,True,100,50,20.58,3355.3,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000003606_00776.fasta,77,warmup,False,1,10,12.57,210.8,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000003606_00776.fasta,77,sample,True,100,10,29.97,828.0,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000003606_00776.fasta,77,sample,True,100,20,28.04,1527.4,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000003606_00776.fasta,77,sample,True,100,50,25.61,3601.6,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000003710_00836.fasta,66,warmup,False,1,10,13.55,167.1,ERROR: Invalid suffix '_unphysical.xtc'
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000003716_01158.fasta,82,warmup,False,1,10,13.06,191.6,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000003716_01158.fasta,82,sample,True,100,10,33.69,796.3,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000003716_01158.fasta,82,sample,True,100,20,29.74,1491.5,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000003716_01158.fasta,82,sample,True,100,50,28.04,3559.3,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000003767_00521.fasta,86,warmup,False,1,10,12.5,226.0,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000003767_00521.fasta,86,sample,True,100,10,34.97,840.7,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000003767_00521.fasta,86,sample,True,100,20,31.69,1548.9,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000003767_00521.fasta,86,sample,True,100,50,30.0,3566.0,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000003970_03050.fasta,60,warmup,False,1,10,13.32,162.2,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000003970_03050.fasta,60,sample,True,100,10,19.52,826.2,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000003970_03050.fasta,60,sample,True,100,20,17.99,1535.3,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000003970_03050.fasta,60,sample,True,100,50,17.34,2674.6,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000004499_02841.fasta,87,warmup,False,1,10,13.79,220.5,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000004499_02841.fasta,87,sample,True,100,10,35.49,847.9,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000004499_02841.fasta,87,sample,True,100,20,32.29,1520.7,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000004499_02841.fasta,87,sample,True,100,50,30.54,3583.9,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000004629_00173.fasta,77,warmup,False,1,10,12.46,239.9,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000004629_00173.fasta,77,sample,True,100,10,29.99,857.9,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000004629_00173.fasta,77,sample,True,100,20,28.01,1557.1,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000004629_00173.fasta,77,sample,True,100,50,25.74,3631.8,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000004648_01071.fasta,59,warmup,False,1,10,15.22,161.4,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000004648_01071.fasta,59,sample,True,100,10,19.16,831.2,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000004648_01071.fasta,59,sample,True,100,20,17.51,1541.1,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000004648_01071.fasta,59,sample,True,100,50,16.72,2594.7,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000004833_01805.fasta,82,warmup,False,1,10,12.98,215.2,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000004833_01805.fasta,82,sample,True,100,10,33.65,819.8,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000004833_01805.fasta,82,sample,True,100,20,29.69,1516.3,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000004833_01805.fasta,82,sample,True,100,50,28.06,3585.8,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000014506_03467.fasta,97,warmup,False,1,10,13.02,264.4,ERROR: Invalid suffix '_unphysical.xtc'
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000020798_00166.fasta,69,warmup,False,1,10,14.85,170.8,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000020798_00166.fasta,69,sample,True,100,10,24.54,837.6,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000020798_00166.fasta,69,sample,True,100,20,22.89,1534.3,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000020798_00166.fasta,69,sample,True,100,50,21.01,3445.9,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000021154_01744.fasta,76,warmup,False,1,10,13.04,209.7,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000021154_01744.fasta,76,sample,True,100,10,28.72,852.8,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000021154_01744.fasta,76,sample,True,100,20,26.14,1531.4,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000021154_01744.fasta,76,sample,True,100,50,25.05,3595.3,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000021273_01087.fasta,75,warmup,False,1,10,12.65,240.1,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000021273_01087.fasta,75,sample,True,100,10,27.98,866.8,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000021273_01087.fasta,75,sample,True,100,20,25.65,1571.1,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000021273_01087.fasta,75,sample,True,100,50,24.65,3618.8,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000023526_00536.fasta,64,warmup,False,1,10,13.72,260.9,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000023526_00536.fasta,64,sample,True,100,10,22.12,925.8,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000023526_00536.fasta,64,sample,True,100,20,20.55,1613.2,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000023526_00536.fasta,64,sample,True,100,50,18.49,3097.8,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000025367_01767.fasta,66,warmup,False,1,10,15.71,167.1,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000025367_01767.fasta,66,sample,True,100,10,23.14,811.2,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000025367_01767.fasta,66,sample,True,100,20,21.57,1510.9,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000025367_01767.fasta,66,sample,True,100,50,19.82,3177.5,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000026147_01037.fasta,60,warmup,False,1,10,14.07,194.7,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000026147_01037.fasta,60,sample,True,100,10,19.44,857.0,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000026147_01037.fasta,60,sample,True,100,20,17.92,1569.2,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000026147_01037.fasta,60,sample,True,100,50,17.06,2705.4,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000036941_00142.fasta,65,warmup,False,1,10,31.6,229.9,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000036941_00142.fasta,65,sample,True,100,10,22.68,881.1,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000036941_00142.fasta,65,sample,True,100,20,21.15,1592.7,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000036941_00142.fasta,65,sample,True,100,50,19.37,3153.5,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000037332_00316.fasta,54,warmup,False,1,10,28.92,252.7,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000037332_00316.fasta,54,sample,True,100,10,18.2,939.6,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000037332_00316.fasta,54,sample,True,100,20,15.77,1542.0,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000037332_00316.fasta,54,sample,True,100,50,14.94,2208.0,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000037502_01477.fasta,60,warmup,False,1,10,40.57,186.6,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000037502_01477.fasta,60,sample,True,100,10,19.51,848.7,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000037502_01477.fasta,60,sample,True,100,20,17.93,1559.8,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000037502_01477.fasta,60,sample,True,100,50,17.05,2697.6,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000038549_00167.fasta,78,warmup,False,1,10,30.94,234.2,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000038549_00167.fasta,78,sample,True,100,10,30.35,869.0,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000038549_00167.fasta,78,sample,True,100,20,27.82,1540.2,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000038549_00167.fasta,78,sample,True,100,50,26.03,3626.6,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000046869_02201.fasta,92,warmup,False,1,10,36.58,281.2,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000046869_02201.fasta,92,sample,True,100,10,40.86,864.0,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000046869_02201.fasta,92,sample,True,100,20,35.84,1557.7,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000046869_02201.fasta,92,sample,True,100,50,33.3,3627.4,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000047567_01789.fasta,87,warmup,False,1,10,28.1,306.4,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000047567_01789.fasta,87,sample,True,100,10,35.49,931.0,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000047567_01789.fasta,87,sample,True,100,20,32.28,1606.8,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000047567_01789.fasta,87,sample,True,100,50,30.54,3670.3,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000049005_01050.fasta,91,warmup,False,1,10,59.54,194.1,ERROR: Invalid suffix '_unphysical.xtc'
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000049170_00484.fasta,61,warmup,False,1,10,34.29,172.2,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000049170_00484.fasta,61,sample,True,100,10,20.06,830.0,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000049170_00484.fasta,61,sample,True,100,20,18.34,1536.9,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000049170_00484.fasta,61,sample,True,100,50,17.57,2763.0,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000049242_01275.fasta,83,warmup,False,1,10,38.04,225.7,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000049242_01275.fasta,83,sample,True,100,10,34.23,843.6,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000049242_01275.fasta,83,sample,True,100,20,30.2,1553.5,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000049242_01275.fasta,83,sample,True,100,50,28.51,3578.1,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000051780_00386.fasta,100,warmup,False,1,10,35.24,275.9,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000051780_00386.fasta,100,sample,True,100,10,44.09,890.3,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000051780_00386.fasta,100,sample,True,100,20,40.48,1573.0,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000051780_00386.fasta,100,sample,True,100,50,37.62,3601.0,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000057857_01500.fasta,69,warmup,False,1,10,35.47,170.8,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000057857_01500.fasta,69,sample,True,100,10,24.56,837.6,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000057857_01500.fasta,69,sample,True,100,20,22.95,1534.3,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000057857_01500.fasta,69,sample,True,100,50,21.06,3445.9,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000058016_01021.fasta,95,warmup,False,1,10,38.21,230.8,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000058016_01021.fasta,95,sample,True,100,10,43.01,850.4,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000058016_01021.fasta,95,sample,True,100,20,37.78,1528.8,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000058016_01021.fasta,95,sample,True,100,50,35.06,3544.9,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000061167_01523.fasta,79,warmup,False,1,10,27.06,244.0,ERROR: Invalid suffix '_unphysical.xtc'
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000061193_00728.fasta,75,warmup,False,1,10,32.86,247.5,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000061193_00728.fasta,75,sample,True,100,10,28.11,873.6,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000061193_00728.fasta,75,sample,True,100,20,25.71,1578.2,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000061193_00728.fasta,75,sample,True,100,50,24.69,3627.6,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000075412_01097.fasta,68,warmup,False,1,10,29.83,272.9,ERROR: Invalid suffix '_unphysical.xtc'
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000078498_00408.fasta,67,warmup,False,1,10,33.0,168.0,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000078498_00408.fasta,67,sample,True,100,10,23.71,829.5,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000078498_00408.fasta,67,sample,True,100,20,22.08,1519.7,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000078498_00408.fasta,67,sample,True,100,50,20.24,3264.0,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000091158_03181.fasta,87,warmup,False,1,10,38.45,221.2,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000091158_03181.fasta,87,sample,True,100,10,35.6,848.4,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000091158_03181.fasta,87,sample,True,100,20,32.4,1523.7,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000091158_03181.fasta,87,sample,True,100,50,30.55,3583.1,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000091939_01853.fasta,78,warmup,False,1,10,41.04,243.0,ERROR: Invalid suffix '_unphysical.xtc'
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000093880_00063.fasta,96,warmup,False,1,10,66.4,272.8,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000093880_00063.fasta,96,sample,True,100,10,42.02,839.5,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000093880_00063.fasta,96,sample,True,100,20,38.11,1533.3,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000093880_00063.fasta,96,sample,True,100,50,35.31,3590.0,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000094151_00303.fasta,51,warmup,False,1,10,31.77,155.7,ERROR: Invalid suffix '_unphysical.xtc'
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000104334_03113.fasta,64,warmup,False,1,10,33.22,174.7,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000104334_03113.fasta,64,sample,True,100,10,22.23,836.7,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000104334_03113.fasta,64,sample,True,100,20,20.65,1527.1,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000104334_03113.fasta,64,sample,True,100,50,18.55,3013.1,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000104477_01151.fasta,97,warmup,False,1,10,55.69,241.0,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000104477_01151.fasta,97,sample,True,100,10,42.58,820.0,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000104477_01151.fasta,97,sample,True,100,20,38.5,1526.2,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000104477_01151.fasta,97,sample,True,100,50,35.86,3565.0,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000109094_01333.fasta,88,warmup,False,1,10,33.1,262.2,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000109094_01333.fasta,88,sample,True,100,10,37.1,848.4,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000109094_01333.fasta,88,sample,True,100,20,32.78,1539.8,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000109094_01333.fasta,88,sample,True,100,50,31.0,3595.9,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000113061_00136.fasta,78,warmup,False,1,10,36.93,282.5,ERROR: Invalid suffix '_unphysical.xtc'
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000115150_00932.fasta,87,warmup,False,1,10,36.6,188.6,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000115150_00932.fasta,87,sample,True,100,10,35.64,815.8,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000115150_00932.fasta,87,sample,True,100,20,32.38,1488.9,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000115150_00932.fasta,87,sample,True,100,50,30.57,3551.0,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000115395_03810.fasta,81,warmup,False,1,10,26.78,214.8,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000115395_03810.fasta,81,sample,True,100,10,31.67,851.1,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000115395_03810.fasta,81,sample,True,100,20,29.08,1529.5,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000115395_03810.fasta,81,sample,True,100,50,27.63,3592.2,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000132111_00730.fasta,70,warmup,False,1,10,35.51,235.5,ok
2631537,t0014,0,1,NVIDIA A100-SXM4-40GB,50-100aa,MGYG000132111_00730.fasta,70,sample,True,100,10,24.83,888.5,ok
